ensemble_geneid	gene_name	Cow_ESF1	Cow_ESF2	Cow_SF1	Cow_SF2	Cow_SF3
ENSBTAG00000000005	GRK3	4.4318544921713	4.94049777649273	13.1548719521398	14.1948007926749	16.4392772768369
ENSBTAG00000000008	KCNJ1	0.0752818874689898	0.0948072561082528	0	0	0
ENSBTAG00000000009	FOXF1	65.0953162188203	61.4298383018496	4.70113480545133	5.0761028650402	4.40014356145581
ENSBTAG00000000010	UBL7	30.6739345470815	30.7832643170911	68.7920347517844	68.3461266434966	65.1351483200251
ENSBTAG00000000011		0.0720398555830984	0.0302414532360909	0	0	0.0728783666482761
ENSBTAG00000000012	TTC33	8.89982841785546	9.72926949059593	17.1763471225279	17.3109040282763	20.4452625300413
ENSBTAG00000000013	PRKAA1	18.6197930171522	18.4478942745788	37.3011663997116	38.7171531529743	39.4718868424224
ENSBTAG00000000014	TXN2	122.630913723389	115.032955430516	138.211513398549	141.272584043582	153.874154740024
ENSBTAG00000000015	FOXRED2	2.77706918632827	2.90302026893409	0.844638700054434	1.14387454036057	0.495775236208383
ENSBTAG00000000016	LTA	0	0.0377480273990525	0	0	0
ENSBTAG00000000019	SERINC1	148.194910287287	150.217488617033	368.2980036034	370.697480318672	385.15384326718
ENSBTAG00000000020	TRPV3	0	0	0	0	0
ENSBTAG00000000021		65.9187398119283	77.1173350551117	129.197225518011	130.310758823474	132.313499764097
ENSBTAG00000000022	NUP37	28.0555658286837	31.3686107686256	22.9370782760477	23.9270220718619	28.2001831546454
ENSBTAG00000000023	RNF2	52.0219672286955	53.7251067340917	102.654198146782	113.395474830598	114.407563484231
ENSBTAG00000000024	DYM	47.962832379737	48.5226804216798	72.449828291086	73.0784864899749	73.7576459079668
ENSBTAG00000000025		102.905973405234	103.734246529935	97.9758905449876	93.0701279773982	91.1718775357095
ENSBTAG00000000026	VPS33B	14.3868286661547	14.1211449625778	17.7682814837173	17.1957036639639	17.0620279027668
ENSBTAG00000000027	IGFL1	0	0	0	0	0
ENSBTAG00000000029	LYZL6	0	0	0	0	0
ENSBTAG00000000030	RDM1	11.7792342893151	12.4964288624352	1.8687610907539	3.68119224311166	1.89464807436741
ENSBTAG00000000031	TRPV4	1.62085061558947	1.25379535129625	2.60521169613783	1.78534287583608	2.2108538124427
ENSBTAG00000000032	ABI3	0	0.0687563062056647	0	0	0
ENSBTAG00000000033	PHOSPHO1	0.221197728664019	0.185712220358921	0.571852291172747	0.32268593890949	0.391601646360823
ENSBTAG00000000037	CWC27	12.2529138934296	13.1277565061921	16.1273736166599	16.4340524687348	15.7873445230504
ENSBTAG00000000039	SIRT7	10.271040033322	12.0501695583079	12.3396193563709	13.6657495127739	15.0274334636087
ENSBTAG00000000040	MAFG	28.9830236298572	29.1612833512531	53.5976396149908	43.9681622906947	49.0790276863786
ENSBTAG00000000042	PYCR1	207.057530254384	211.096000270122	134.820495988222	131.501346519513	135.82504814248
ENSBTAG00000000044	MYADML2	0	0	0	0	0
ENSBTAG00000000046	SURF2	22.3562437716467	22.4492911517784	11.6272094028545	8.27551139327632	11.3580461185455
ENSBTAG00000000049	CCDC77	9.13293378993703	9.77744466696976	3.12314189396855	3.38367872388507	5.2306791335317
ENSBTAG00000000050	PSMG3	53.0314689715896	51.6372188322113	41.9141437370121	41.0160978480388	42.3793230763405
ENSBTAG00000000052	PKNOX2	4.76968319377257	4.40832583540553	6.90803478355134	6.26811182727299	7.78519684990366
ENSBTAG00000000053	FILIP1	0	0	1.05749311083771	0.934003250003205	0.998539590687648
ENSBTAG00000000054	SNAPC4	6.78297178642256	8.06419447574032	11.7971343871525	10.9784849187098	11.720363951863
ENSBTAG00000000056	STRADA	24.4744000128923	25.0801337536034	24.1167275978218	24.2814739096923	24.6532354462376
ENSBTAG00000000057	THBS3	18.1828321315232	21.6720727619055	32.3641100968285	28.5884185811486	29.8545200402672
ENSBTAG00000000059		0	0	0	0	0
ENSBTAG00000000060	PRDM14	0	0.0278270714800611	0	0.0773618853538425	0
ENSBTAG00000000061	PCDH7	28.5007180035306	23.7830861386829	76.4768793644632	74.829761451833	73.5307208428172
ENSBTAG00000000062	RASL12	1.23925900650324	0.766648583988585	1.3489680767676	0.76119836735764	1.05573340309777
ENSBTAG00000000064	FEN1	35.1976401241711	38.7963817637109	5.9123044175667	5.38278744113821	6.0074601705969
ENSBTAG00000000065	CRLS1	25.8229388410314	23.714389327145	27.548847971974	29.9987288006392	27.3788690646451
ENSBTAG00000000066	LRRN4	4.86983156537687	0.940157486435037	0	0	0
ENSBTAG00000000067	SDF2L1	37.3224602558608	36.936510573159	21.1761353375099	19.2730829366204	18.8450251709615
ENSBTAG00000000070	F13B	0	0	0	0	0
ENSBTAG00000000071	PMP2	0	0	0	0	0
ENSBTAG00000000072	TFB2M	37.9169773219111	37.2661908059802	37.9652433542108	37.1567907387948	35.0704581905049
ENSBTAG00000000073	LRPAP1	123.658759151497	115.028454542852	158.11747536049	152.789517823836	137.646156081286
ENSBTAG00000000074	NFIA	5.59470863834856	5.37406731996542	16.5901440506457	18.1908099185172	18.5859870242498
ENSBTAG00000000076	RECK	12.4558803534059	12.1469667345526	101.624988808088	104.305924852806	107.281792982966
ENSBTAG00000000077		112.801790684809	116.466474779914	64.3013888814204	63.5646562704757	59.0885447690077
ENSBTAG00000000078	GLIPR2	173.754548577088	181.275700502558	115.056859687889	117.486400811536	105.149727281838
ENSBTAG00000000079	CCSAP	21.1985881030355	23.9793442166308	11.3269563908854	10.9570239360554	9.49793170206411
ENSBTAG00000000080	GRWD1	33.8892351656549	34.8225552756438	27.0731139280661	27.0228429100748	27.461065451049
ENSBTAG00000000081	COL4A3BP	46.578580672209	43.9039971754503	81.3468240645384	83.3638477388492	87.4242323806261
ENSBTAG00000000082	KCNJ14	0.194246810050931	0.0652339544533272	0	0.181356550911891	0.31441240693394
ENSBTAG00000000084	MRPS30	57.9866364470042	56.7694004386129	29.7905251106849	29.2018166145208	31.6414454098176
ENSBTAG00000000085	CYP1A2	0.0322606159857279	0	0.111202511149944	0	0.0652722296867343
ENSBTAG00000000087	HSD17B12	97.5682967846583	96.2462983331187	75.4952077578723	78.9900999876557	74.8046864247317
ENSBTAG00000000088	ALCAM	89.5658736567311	80.5666145973615	128.909606897382	123.054146297901	130.378857170076
ENSBTAG00000000090	SEC31B	4.84840037885924	5.61533879934666	8.61334545542662	8.0957564326899	9.33176023778453
ENSBTAG00000000091	NDUFB8	163.423828020413	172.863712283408	188.773061084112	199.805818204131	197.151681926319
ENSBTAG00000000092	HIF1AN	44.8432968851489	43.1301654992234	71.2574929915302	68.7168542643612	78.3856311863143
ENSBTAG00000000094	ATPAF1	28.5545203958905	27.7977016346415	34.8220274108766	35.9823313660314	32.9629450940514
ENSBTAG00000000095	CD274	3.75190480246231	2.82784791463601	2.49838865192767	1.99029977912135	2.41536607664926
ENSBTAG00000000097	EFCAB14	61.438041637339	62.1672794898088	54.4450014181123	56.3366967055582	60.3209733268148
ENSBTAG00000000098	SETDB1	10.0889645687807	9.64623335339785	17.8563152875535	17.6114526384369	18.8225594348202
ENSBTAG00000000099	CERS2	310.400408236024	312.225088692879	215.740641237979	217.39027609274	221.160524528503
ENSBTAG00000000102	GPR75	1.11572609588434	0.669097449694107	9.24850665243993	8.9287395228706	8.70721178510176
ENSBTAG00000000103		107.974517451511	112.663116463278	96.4933727414447	90.7491178584291	80.6873121027675
ENSBTAG00000000105	RIT1	43.9783733457435	43.6234213203822	65.5792498759419	62.3350321048959	63.9529488849124
ENSBTAG00000000106	FAM69C	0	0	0	0	0
ENSBTAG00000000108	KIAA0907	18.673787807297	20.3553983174953	23.9876910361705	23.3790257876492	24.0754057320035
ENSBTAG00000000109	NPTXR	258.023686101614	249.179518012656	8.88327546220627	9.31049375790481	6.43839307058676
ENSBTAG00000000111	UGP2	56.3802167373321	55.5639026495788	142.904476715619	165.424103635319	167.233106193423
ENSBTAG00000000113	ARHGEF2	113.099638366901	114.199212861945	184.285298595418	181.895867992455	183.167071812302
ENSBTAG00000000115	VPS54	14.7853389642607	15.1643422652006	27.533537777881	25.8352776687802	28.034880996594
ENSBTAG00000000118		0	0	0	0	0
ENSBTAG00000000120	USP43	1.9600576512184	1.85841187179226	4.28094979086532	3.54954532799936	3.79480643020532
ENSBTAG00000000123	HAO2	0	0	0	0	0.0471811975964182
ENSBTAG00000000124	DHH	0.0457934508718048	0.153788259773806	0.157850263411262	0.106886469619462	0
ENSBTAG00000000125	SPATA5	10.2924147999578	11.2355893316916	18.1394326598105	18.1125410209522	17.8629401782589
ENSBTAG00000000128	FGF18	2.02016682452888	1.56561490687704	107.666818193084	99.020676797671	97.7822585563105
ENSBTAG00000000130	TNFSF13	1.85533016142054	1.9068273795594	1.10264357231179	0.671978041285479	1.03554502531137
ENSBTAG00000000131		49.5256489336674	52.3516534413338	62.5652935207437	61.9800922784891	63.587033135066
ENSBTAG00000000132	EIF4A1	964.157571370057	973.248475608852	526.695723272852	558.198704001096	564.018193118051
ENSBTAG00000000133	CD68	4.45226211070493	6.88966682736526	1.65506546334133	0.815060600259414	0.971469186733721
ENSBTAG00000000134	MPDU1	57.3043910656682	57.294303290973	46.4990449026676	46.4535368054368	48.7723354502338
ENSBTAG00000000137	FRYL	17.7470180327699	17.68239355378	51.0668596678256	53.2564815845124	59.5129256988534
ENSBTAG00000000138	CCDC178	0	0	0	0	0
ENSBTAG00000000139	KMT5A	79.9032392737308	82.2208693460865	66.3617252775389	66.9512613233763	69.9327114174069
ENSBTAG00000000140	EPHX1	3.46600344062521	3.96310471059726	5.85988183319285	6.78018780238206	5.14264100533846
ENSBTAG00000000141	NFU1	96.0664191942798	101.158694381994	107.738198295094	114.004280674013	110.618735935357
ENSBTAG00000000144		0	0	0	0	0
ENSBTAG00000000145		0	0	0	0	0
ENSBTAG00000000146	FARP1	72.1948252239814	74.0942401351625	61.0824293055543	57.5321358117049	58.0435168230275
ENSBTAG00000000147	RIC8B	9.21072484917089	9.26440697035344	12.7835934330415	12.4167686647292	17.282767719687
ENSBTAG00000000149	USP40	29.1730763456437	28.388087220167	26.5225177782861	29.1781971261674	29.5667396437951
ENSBTAG00000000152		45.2728709223429	44.8145524982823	39.4746729681286	38.6576722217565	40.9551714797255
ENSBTAG00000000153	LRFN3	2.32661890006542	2.34017894444915	5.24070546470862	4.40896946614628	4.28792813538313
ENSBTAG00000000154	IRF2BP1	36.3742431632098	37.705933456558	39.706334614156	41.6103420970181	39.8149584679128
ENSBTAG00000000156	LGALSL	2.48830163674476	2.68600807461459	24.046761143536	22.194641396264	25.1726433301534
ENSBTAG00000000157	CCDC138	3.18853348186472	3.61397021952531	6.86930718840977	7.31831508597215	7.79531251387746
ENSBTAG00000000158	LY6K	0	0	0	0	0
ENSBTAG00000000160		47.9203144879562	52.1322792259812	56.6314381331478	55.1010028432806	55.0017646388361
ENSBTAG00000000161	TMEM40	0.278119638058109	0.350253701661574	0.958679839399034	0.324579450531438	0.422035235712472
ENSBTAG00000000162	ANAPC16	39.2822367344469	39.7406104656853	54.1463863874864	55.0783703767873	57.2549624304968
ENSBTAG00000000163	DDIT4	135.400985352405	123.537498881194	204.618859714756	201.722003348179	201.827035284044
ENSBTAG00000000164	GNRH1	0.112402106685074	0.0943700684976816	0	0	0
ENSBTAG00000000168		0	0	0	0	0
ENSBTAG00000000169	ASZ1	4.6016820556574	3.55771862425186	0.684691596590691	0.386359124759427	0.535855371071411
ENSBTAG00000000170	GSTTP1	0.761512515251472	0.55942892488543	1.64058600131709	2.22180745217521	0.770376173641227
ENSBTAG00000000172	PFKFB1	0	0	0	0	0
ENSBTAG00000000175	N4BP2	10.4536470996607	11.1063905158882	23.0002825156454	23.7323790422034	25.6507829240628
ENSBTAG00000000176	SP3	65.8201978576488	66.073432108673	62.0105372241654	64.9729417365481	65.8512547480531
ENSBTAG00000000177		31.9574524052963	21.1891995009833	1.378692174099	1.96048727187622	1.29479539733132
ENSBTAG00000000179	RPUSD1	7.48926805170689	7.70514039033317	5.87197868711254	6.8776511309539	6.21019648880627
ENSBTAG00000000181	SUSD3	0.0641935281972994	0	0	0	0
ENSBTAG00000000182	SPINT2	24.7755389331714	20.2127371348838	31.3943492536415	35.52963703124	32.215828929947
ENSBTAG00000000183	TRAT1	0	0	0	0	0
ENSBTAG00000000184	EIF2AK3	31.4209743894455	31.8831777320084	50.036520016688	45.5161468268628	45.0986463054367
ENSBTAG00000000185	SLC6A14	0.0176522240790475	0.0592815079576034	0.0304236541212742	0.0412020469482419	0.214292255005019
ENSBTAG00000000186	FLAD1	7.69887864403832	6.84084528122288	10.5599422411356	10.7070943729055	10.1899411885491
ENSBTAG00000000188	HS3ST5	0	0.0625562288119979	0	0	0
ENSBTAG00000000189	LHFPL3	0	0.215095741711123	0.294369410145572	0.996644108612946	0.51835558980933
ENSBTAG00000000191	SLC25A20	24.0372185684778	22.5646527843621	32.4031658862233	30.4087559874462	29.80587765833
ENSBTAG00000000195		6.6888752247441	7.93612401389041	8.49089906350019	6.73113778819185	7.61763693530587
ENSBTAG00000000197	TRMT10A	9.25105172134969	8.38831409118793	8.51420905188172	8.85307873447562	9.20899006853057
ENSBTAG00000000198		0	0	0	0	0
ENSBTAG00000000199	PDP1	69.4022383739485	68.6463835873315	33.09935523428	29.766507817632	30.8655818258794
ENSBTAG00000000201	LTN1	15.8059381546449	15.4301971614402	23.892201487236	23.824691470819	25.1270046759166
ENSBTAG00000000202	SLC25A19	13.6852142919454	13.6204579596723	8.33907538366615	6.9753450390625	7.3901338216844
ENSBTAG00000000203	ATP6V1G1	218.286184400441	210.874668229742	354.882503616784	374.584913778695	383.288921205357
ENSBTAG00000000204	TMEM268	13.3691334381684	13.2748065190118	26.8169359856292	26.0922221773821	28.2211231870529
ENSBTAG00000000205	MMD	110.232365001946	108.492469273625	65.4607717795624	61.088878330615	65.8267670617566
ENSBTAG00000000207	PUDP	17.059805940064	18.8435444397878	20.5134557563682	19.9757870306962	21.2146129282036
ENSBTAG00000000210	ARHGAP31	58.8682616659027	59.6438493336731	41.7952295111603	39.9767542565788	44.0248827071941
ENSBTAG00000000211		2.58332347353575	2.93926809522328	2.33566674200681	2.10875941849378	2.99897463352518
ENSBTAG00000000212	NADK	100.05747393171	102.973981613751	102.21314926239	103.856991101373	106.836319299665
ENSBTAG00000000213	TMEM39A	42.2626258562663	43.2287176946108	48.2964550527958	49.2891473611941	48.5227836598845
ENSBTAG00000000214		0	0	0.102751586559933	0	0
ENSBTAG00000000215	GNB1	487.440106010926	488.776718603877	388.336836864281	387.145067141543	394.192882786946
ENSBTAG00000000218	MAP2K5	18.622345244948	19.1061462203251	48.0855563063139	49.8216028337465	46.1115898083352
ENSBTAG00000000219	GRIN2B	0.0379676007895583	0.021251114668417	0	0	0
ENSBTAG00000000220		1.7557282464252	1.95597303148409	1.48390492504946	1.45795809583771	1.12718107775391
ENSBTAG00000000221	RBM34	15.0355613312702	15.1903843984329	14.7254070471993	15.4454884037131	16.1850616488472
ENSBTAG00000000222	ARID4B	14.9122953796161	14.9327704365872	31.3197064500361	32.0369219347319	33.0066635520387
ENSBTAG00000000223	PPM1B	50.0911523238599	50.24036707094	55.0469855593376	52.7276047719147	50.4901883487354
ENSBTAG00000000224	TSPAN15	2.72028660458892	2.52429540051819	0.370138503129226	0.501269963249577	0.144839447372973
ENSBTAG00000000225	POLB	25.3119867825155	24.334421091104	29.0081708130543	30.5097198961761	26.88914838207
ENSBTAG00000000226	DKK4	0	0	0	0	0
ENSBTAG00000000228		0	0	0	0	0
ENSBTAG00000000229		0	0	0	0	0
ENSBTAG00000000231	BMPR1A	34.8392093332107	32.4241284421662	45.6820300492749	49.0074067035109	49.8174688714291
ENSBTAG00000000232	OR51D1	0	0	0	0	0
ENSBTAG00000000233	OR51E1	0	0	0	0	0
ENSBTAG00000000236		346.195697568091	342.882034024531	208.441450995962	210.217214853327	190.146403535729
ENSBTAG00000000237		0	0	0	0	0
ENSBTAG00000000238	PSD2	0.106383850330553	0.0446586435911274	0.320867474888622	0	0.107622109832026
ENSBTAG00000000240	AKAP7	0.843015800140568	0.731368030857208	1.30764593212859	1.24619906624595	1.19395936743166
ENSBTAG00000000241	STAU1	75.2101417121505	75.7826301897862	113.918434949977	116.67323332228	118.861383915864
ENSBTAG00000000243	HEBP2	101.054449356627	97.1064702880059	62.4918036179761	58.1549160512487	56.1282252159015
ENSBTAG00000000244	NRXN2	4.82791903045682	2.87760679304695	3.01713147252982	3.54839530521645	4.0079559860031
ENSBTAG00000000245	NHSL1	11.3573275445069	11.2186682634335	9.84186883318991	9.3892680722176	10.2186136753843
ENSBTAG00000000246	ME3	5.16404829577339	5.45524435874989	17.311476581057	18.0801036207971	17.3947154422913
ENSBTAG00000000250	HDHD3	8.19034831520362	8.49960527937831	12.298564744366	11.4046145501853	10.6682578125042
ENSBTAG00000000251	ALAD	22.0816171738034	21.3852887177014	38.8691899869063	35.1663563622041	38.3900672168174
ENSBTAG00000000252	POLE3	76.769930449493	82.5113591549339	44.173036581136	40.9275253266281	41.5817013471868
ENSBTAG00000000253	PTPRF	143.352668757021	140.023459887937	58.8754448741438	58.2257956634827	60.2276108076375
ENSBTAG00000000256	TLE1	13.726392858805	14.4626128704561	6.42905394877885	6.75015230172453	6.61447707673845
ENSBTAG00000000257	MRAP2	0.992915936416145	1.27649289598004	3.20867474888622	3.40392295556464	5.33626294582956
ENSBTAG00000000258		0	0	0	0	0
ENSBTAG00000000259	CHIA	0	0	0	0	0
ENSBTAG00000000260	ZNRF2	15.2948407583118	15.917084886605	16.4294581857542	17.2686823111322	18.6394056927985
ENSBTAG00000000261		0	0.0370164764804791	0.303953530475977	0.411637194626702	0.178410761143311
ENSBTAG00000000264	RFX6	0	0	0	0	0
ENSBTAG00000000265	SYNPR	0.686132291046758	0.637780652500877	0.422339567335141	0.285982325005174	0.247899485001497
ENSBTAG00000000266	NAB1	21.4402005816326	21.3953680375287	27.9263286322773	31.0639222923396	28.82911033461
ENSBTAG00000000267	SMG6	16.8382990952919	17.090711271094	18.3659595140501	19.2197299288901	19.5230233728468
ENSBTAG00000000269		19.6611553825439	19.5021161226662	31.7900079673524	30.6571421714504	29.2813641587664
ENSBTAG00000000271	MNS1	6.63764019478846	7.81284830246744	3.81333004768278	5.24024981317453	5.59574941630869
ENSBTAG00000000273	IL5RA	0	0	0	0	0
ENSBTAG00000000274	YKT6	174.684790016832	178.349232490836	252.207068575536	245.613339867436	229.446059606247
ENSBTAG00000000275	PARP11	5.10541223742219	5.30131551939781	16.5262971716382	16.1078747868572	16.1475360787956
ENSBTAG00000000277	IL18	38.0138897239862	19.6497175724489	62.009433509798	68.7092179977425	53.6771289996295
ENSBTAG00000000278	RNF17	0	0	0	0	0
ENSBTAG00000000279	RAB26	1.98172355341058	2.10748859126229	5.1801836443972	4.85681690001787	3.20766385888985
ENSBTAG00000000280		0	0	0	0	0
ENSBTAG00000000281	MND1	26.5418841252975	28.0364091687446	2.98087760589705	2.01846659470903	3.09558320651408
ENSBTAG00000000283	CSF1	155.93783916629	142.880931361008	404.169200130713	420.583813834693	448.688598539291
ENSBTAG00000000284	NAALAD2	3.67016895872228	3.40788868726469	6.87012915679479	6.18379336928314	5.55703774613812
ENSBTAG00000000285	GUF1	9.71419630801867	10.1140557413433	9.76274357858298	9.33279281733799	9.80133566345978
ENSBTAG00000000286	PFKM	16.8497369809675	16.2235100501792	17.2635852790665	15.2867085459034	15.0971758520816
ENSBTAG00000000287	GNPDA2	38.3461866178922	35.9123185238379	41.6782222283772	42.0763220780893	40.4128450780803
ENSBTAG00000000288	UPF2	24.9588848639053	27.0822446391968	30.0300471062354	29.3701316962935	31.3296169237067
ENSBTAG00000000289	ASB8	19.1068063356638	19.3817793879311	32.6599677086778	32.7453315523048	35.3750853872146
ENSBTAG00000000290	ATP11B	32.7831213703815	30.8739842113437	37.8762608937801	36.6190829357487	38.0728943575794
ENSBTAG00000000291	DHTKD1	23.1542686097546	22.141810947277	38.5813634078822	36.9337946593984	38.2377279380557
ENSBTAG00000000292	TCIRG1	22.0563267341443	21.9602812557837	22.1416943795101	19.8270647274917	22.0790736956444
ENSBTAG00000000295	CLHC1	9.49855032707533	9.99761502857739	27.6706046476253	29.2002515047609	30.3272858601889
ENSBTAG00000000296	IMPDH1	44.8566694514478	48.1291830702968	29.7139534631054	29.7866831486219	27.7327419988017
ENSBTAG00000000297		21.9727519660173	21.3334742041792	33.8503644012103	28.078691085302	30.0519450074257
ENSBTAG00000000300	KIAA2022	0.0250277078032486	0.05253163328914	1.35876256445399	1.54805473029001	1.41786505885346
ENSBTAG00000000301		0	0.0780674463104235	0.10683925185641	0.289379826195805	0.1254222789507
ENSBTAG00000000305	LMO4	198.847049009021	181.965086459352	150.629276590132	152.615275474674	146.96211922796
ENSBTAG00000000306	ITK	0	0	0	0	0
ENSBTAG00000000308	ITCH	41.9599979584727	42.2559613762431	57.4213768301439	56.1617858940094	59.2066650972539
ENSBTAG00000000309		0	0	0	0	0
ENSBTAG00000000310	MFAP5	537.632916082393	530.736416961043	296.167709564513	323.231169375546	324.149299921681
ENSBTAG00000000312	GRINA	48.4866586425192	47.0442315270446	86.9162563450701	91.2487843322411	89.6483594548167
ENSBTAG00000000313	NUDT13	3.9970085540935	4.31851784653982	9.48629163663611	10.1705923793589	11.6002964655395
ENSBTAG00000000315	ECD	35.4077655873862	32.9811361841814	47.8592713353875	49.9125232205341	45.5222928120752
ENSBTAG00000000317	MAPK8IP1	1.92484492749816	1.95791021384569	6.12456967363651	6.69596949769126	6.89026655792928
ENSBTAG00000000320	UBAP1	35.667665107925	33.6296095062354	72.2440339700102	73.3206198290247	78.9584924961305
ENSBTAG00000000321	TBL2	24.2968758789754	24.9052713294056	28.2984437981855	29.0291937900715	26.389585643732
ENSBTAG00000000322	CD2AP	62.7928124436363	61.0878424512399	57.1812579208561	58.6660963933381	55.3289615013056
ENSBTAG00000000326	ENTHD1	0	0	0	0	0
ENSBTAG00000000328	TPPP2	0.0776987240202717	0	0	0	0.15720620346697
ENSBTAG00000000329	MEGF10	0.0116715505813089	0.00979914932482294	0.0804637911583355	0.0272425600795024	0
ENSBTAG00000000330	ALDH16A1	35.7515908374095	37.0529903370618	8.69071606008533	7.47530843957037	6.84751046314333
ENSBTAG00000000332	ERF	45.0358199161016	43.9051524694553	27.856229043067	30.5715916497664	30.1557701152866
ENSBTAG00000000333	ARHGAP20	0.0168669827944577	0	3.19773175967805	4.29124450893361	3.5491678106481
ENSBTAG00000000335	HMGB4	0	0	0	0	0
ENSBTAG00000000336		0	0	0	0	0
ENSBTAG00000000340	ADNP	44.4828364955324	42.5273337813458	60.5509603368524	63.9091935511522	66.8053676462213
ENSBTAG00000000341	ISOC1	33.8018172238728	32.4074865748411	20.9058085830975	16.60985343624	16.2522902366599
ENSBTAG00000000342	PLOD3	135.295862638888	131.183675370556	157.186231953944	159.36794826552	155.63806069987
ENSBTAG00000000343	ZNHIT1	33.7698079272862	36.3560688887136	39.8226617663249	43.1824373809855	49.691451768536
ENSBTAG00000000344		0	0	0	0	0
ENSBTAG00000000345	CLDN15	5.23088227287238	2.30042540697242	3.79220855449663	5.91089978927293	3.61184121191172
ENSBTAG00000000347	RHOG	64.5797123709484	62.8185828234824	45.7710421968523	47.283337756493	53.548817137561
ENSBTAG00000000351	OR52E5	0	0	0	0	0
ENSBTAG00000000354	PDE6G	0.478519545528844	0.688720019132644	1.41382231123261	1.4360299968782	1.10648981671114
ENSBTAG00000000355	OXLD1	5.9213847210286	5.44642957658613	8.1904189064333	8.36308657186973	6.79155818531486
ENSBTAG00000000356	CCDC137	15.3522040207649	17.0923806411235	12.846309847915	13.50250514214	12.2671575180852
ENSBTAG00000000357	PRAG1	5.62430678514765	3.75051254958054	26.1817459971779	22.5808856392104	20.7989720549296
ENSBTAG00000000359	EIF3J	121.947506271192	122.030984131175	115.710494576262	135.819896148114	127.734450391526
ENSBTAG00000000362	SPG11	10.0085668878611	10.9287259320338	24.0040760709962	24.330114783207	25.0547386775043
ENSBTAG00000000363	BDP1	13.3032178020228	13.5607436746517	22.4565075519158	21.9781050639639	22.8275974620872
ENSBTAG00000000365	TDP2	17.043417894984	16.2278954063391	19.0675768057735	18.8934980121146	17.5010706270366
ENSBTAG00000000368	OR56A1	0	0	0	0	0
ENSBTAG00000000369	EPS8	28.4909444671802	26.0391765586721	77.088904022539	73.5269195919629	68.3497778036507
ENSBTAG00000000371	DIS3L	37.512917461263	37.533381753109	45.6280114355899	47.8348388743628	46.8605826552382
ENSBTAG00000000372	TIPIN	21.9381671427692	22.5149886997988	19.2874651792641	21.0238696764051	20.5712851825874
ENSBTAG00000000374	LRRTM4	0.036458632040245	0	0.125673094331452	0	0.0737659877805081
ENSBTAG00000000375	SSRP1	209.339038662793	224.308831503888	91.2930401164975	92.7396926112666	94.132267596506
ENSBTAG00000000376	P2RX3	0	0	0.120720460072283	0	0.212576861337905
ENSBTAG00000000377	BMX	0	0	0	0	0
ENSBTAG00000000379	GOLT1B	74.6455674995468	72.8194941287239	84.6797864606015	89.3254728193103	88.8139602927042
ENSBTAG00000000380	SPX	3.45274676746599	3.95007043217167	3.59664826339405	3.54244150146403	3.68485467979563
ENSBTAG00000000381	S1PR4	0	0	0	0	0
ENSBTAG00000000382	MED27	47.2078922947657	48.1728992926147	110.936328832853	102.177802096681	107.962141056246
ENSBTAG00000000385	ZBTB18	6.94239212283624	6.73169549932806	18.9309052011718	16.5846148815128	15.9588170240628
ENSBTAG00000000387		17.0333225443273	18.6328349368698	34.2076980375191	36.8150059039451	36.5985765766137
ENSBTAG00000000389	ZNF212	5.42811464818811	5.69664090678865	8.46110643520565	9.03651967783929	8.55996051887592
ENSBTAG00000000390	TPST1	13.8423995619989	14.2962004785891	39.6791679200801	41.7049888390292	45.3503076811164
ENSBTAG00000000392	ASCC1	38.5161834401684	37.9288463179336	48.9109264643126	48.6990262430519	49.7863086439703
ENSBTAG00000000393	SSPN	31.4045193848909	30.2546117310002	20.5777700260728	15.7074154705086	17.1294759411366
ENSBTAG00000000394	BACE2	105.855127997063	100.353088235533	42.9274325829774	41.0545380397654	37.0811463179864
ENSBTAG00000000395	ADAMTS20	0.316634466153958	0.473524967920938	10.9996753233009	11.8479969680267	11.5515380864529
ENSBTAG00000000396	PIM1	37.3805609086642	38.1006373074517	17.3544688550142	17.922190953614	18.0473229926752
ENSBTAG00000000397	CNPY1	0	0	0	0	0
ENSBTAG00000000399	NANOS3	0.498907596340671	0.598386649872868	1.47406035457	0.83178568463166	1.00942930646979
ENSBTAG00000000400	KRT85	0	0	0	0	0
ENSBTAG00000000401	TTC24	0	0	0	0	0
ENSBTAG00000000404	NAXE	65.9295199343589	62.5764023247174	63.8843756040047	59.3126839012862	70.6440710417199
ENSBTAG00000000405		66.8992099876806	67.2631903106996	103.527723217859	104.330682964129	108.314663728641
ENSBTAG00000000406	GPATCH4	16.8964452514112	18.7594214735419	9.70702244853377	8.11747211320271	8.78006854556711
ENSBTAG00000000409	CDC40	15.6814475492108	16.6838472642873	28.4714193590779	29.2665996934083	28.9236249962384
ENSBTAG00000000410	PAX4	0	0	0	0	0
ENSBTAG00000000411	HGS	46.1246157056009	46.0042575381414	50.6396157545491	47.3089942482991	49.7020832301794
ENSBTAG00000000413	NRTN	6.27644788094275	7.67663222051927	1.33549064821016	1.98948630508987	0.313555697378259
ENSBTAG00000000414		0	0	0	0	0
ENSBTAG00000000415	ERBIN	101.60355521382	98.0980008338023	88.6364792411245	83.9329404306392	84.0100548813638
ENSBTAG00000000417		106.132643576983	104.535210865509	55.627691754746	49.6805687809266	60.2437318610462
ENSBTAG00000000418	TOX3	0.0338947949838272	0	0	0	0
