ensemble_geneid	gene_name	GuineaPig_ESF1	GuineaPig_ESF2	GuineaPig_ESF3	GuineaPig_SF1	GuineaPig_SF2	GuineaPig_SF3
ENSCPOG00000009439	LANCL1	22.5687045557844	21.4164298831975	21.7548777224456	40.2030655526066	30.9678370876961	44.4457639463662
ENSCPOG00000009441	HOXC11	0.127723285544602	0	0.108018260786622	0	0	0
ENSCPOG00000009442	HOXC10	0.396202844955967	0.412816998929794	1.91472602210012	25.7450964512851	12.919690584771	26.0530184948132
ENSCPOG00000009443	PELI1	59.4493838172579	46.8317676674279	45.8783013085421	58.18021070477	54.7608359849801	55.8089641208655
ENSCPOG00000009444	HOXC6	3.8663353895463	4.94986823186873	7.09625048827975	46.3835546665975	45.3909094577667	44.2424876517855
ENSCPOG00000009445	CEP78	9.90075675533909	8.15912944210136	7.03236125396281	11.6230087311175	14.501949731529	11.9501953207117
ENSCPOG00000009446	MYL1	0	0	0	0	0	0
ENSCPOG00000009447	HOXC5	0.609406169595196	0.476220506612599	0.736267965898963	4.30148447418925	2.97297494936837	4.35877186146195
ENSCPOG00000009448	HAPLN3	5.31443033932116	8.00928399529408	5.96212523223139	3.07344811633366	1.26707650370205	2.0144297060171
ENSCPOG00000009449	ELF2	20.2782586228237	18.5481363757617	20.0174113961505	27.2464899923142	26.1700031727562	25.6638824459447
ENSCPOG00000009450	INTS3	31.0463409155487	29.3233715030981	32.9725463511377	32.822971245046	37.7264040255814	33.6752445292085
ENSCPOG00000009451	NCCRP1	24.4393460602242	25.2712618704355	34.5375879938355	40.1281136161491	38.2210400560106	38.2753576555655
ENSCPOG00000009452	ZNF280B	13.28776296908	9.91173614430191	7.66209529845667	3.32282647062539	3.48933375635659	1.60259074389668
ENSCPOG00000009453	ZNF558	7.4158836849259	6.37622777694897	5.50691853748223	8.41123306755451	9.21097420157644	7.79007112887913
ENSCPOG00000009454		0	0	0	0	0	0
ENSCPOG00000009455		6.63175891446642	6.04612004079598	4.70400183612393	5.12957774195645	3.84499587477815	4.66438556436065
ENSCPOG00000009457		49.3990819385866	50.0154427557854	49.4046255373503	47.6157190652696	45.7890636157771	48.7520241728145
ENSCPOG00000009458		0.0723950506009762	0.176005258710597	0.122452024658027	0.0350685861786932	0.130118101542435	0.0779491268954698
ENSCPOG00000009459	PITX2	0.122100247816442	0.111317791378444	0.309788219614265	8.78319207701842	55.4123756906127	7.00065275740462
ENSCPOG00000009460	PTPRC	0.133684357020365	0.135421031592221	0.251243697620735	0.151100798060548	0.106789097363829	0.119950406632694
ENSCPOG00000009463	PTCHD1	0.21862544372562	0.318910429353279	0.184896122066982	0.381252399739639	0.510825887755657	0.282477804448189
ENSCPOG00000009464		0	0	0	0	0	0
ENSCPOG00000009465	TCEA2	27.3886889218161	25.744769205937	22.3339574356205	26.9777792354294	28.4316083852004	22.2758001952448
ENSCPOG00000009466	SLC27A3	7.26686906087579	7.33962112914035	9.51987725154999	16.8758401676148	8.45123038237835	15.5336877051069
ENSCPOG00000009467	ZNF711	0.393525798705898	0.0597957055037658	0.221875346480799	1.04844409928486	0.412590140110255	1.11225635501425
ENSCPOG00000009468	SPEF2	0.543121727671494	0.601958742405343	0.378271298332877	0.47975480252551	0.440234099814724	0.464391651086051
ENSCPOG00000009470	MOB3B	0.269638047261308	0	0.608102801464415	6.40009815488766	0.484629688383405	6.09681261267237
ENSCPOG00000009472	POF1B	0	0	0	3.43513999855657	0	2.47446735125726
ENSCPOG00000009473	C9orf72	40.3181604611024	31.9472823263964	36.9252132640762	57.1862780007478	66.0946414846371	67.1986566212187
ENSCPOG00000009474	MRPL52	99.1930966363001	80.7541002828501	94.407959927392	114.614002671235	136.574704058121	113.417045343688
ENSCPOG00000009475	TENM3	26.9223869696636	22.9011928659245	23.3542929356066	35.6306660825451	16.5716007551328	28.5537242738089
ENSCPOG00000009476	FERMT2	433.228434615849	366.031423931284	305.269381817473	201.319077393301	263.151798326052	195.774438288941
ENSCPOG00000009477		78.200536523116	56.6204315094771	57.1306376845447	78.9523145562936	78.9550775993422	77.5877173594873
ENSCPOG00000009478	PADI2	0.40325690154292	0.315125142358152	0.341042817438506	1.25575716235084	2.27790334243132	0.418687428254807
ENSCPOG00000009479	ITGA4	131.020644182877	97.4414640273785	93.277681894173	178.789325847158	230.63316161578	193.855920042215
ENSCPOG00000009481	SLC5A12	0	0	0	0	0	0
ENSCPOG00000009483	TBCD	37.154543442893	39.8128313745639	34.2939447667678	36.1688887478071	34.6597419983389	33.3754026491039
ENSCPOG00000009484	ERCC6	4.73542711109514	4.37704564287182	4.43750692960548	5.45190931627718	5.63480248494038	5.65661803406792
ENSCPOG00000009486	GLUL	137.71438833113	139.324633350549	263.051613989562	300.155732870626	401.366679675694	358.486992491753
ENSCPOG00000009487	GAPT	0	0	0	0	0	0
ENSCPOG00000009489	RGSL1	0	0	0	0	0	0
ENSCPOG00000009490	RPS6KC1	23.8088630094214	21.5573307160915	19.9359876334418	22.6968220013318	22.9466943940053	21.9103948656585
ENSCPOG00000009491	EMID1	1.21337121267751	0.491653578586913	1.67228270403187	2.93882058132851	3.7962658923374	2.10485197341936
ENSCPOG00000009492	LGR6	0.100799270004301	0.147036584250555	0	0.292966537702696	0.0724679907863381	0.390716963161536
ENSCPOG00000009493	CERKL	5.89949451680837	4.11971791712205	3.39698806335714	6.08031844412326	5.33928225649744	6.21694685134662
ENSCPOG00000009495	GNPNAT1	98.1305680197586	83.371551096758	81.2863974285882	128.421641665366	139.001328327008	125.934162163203
ENSCPOG00000009496	PLSCR4	3.75375263378347	2.35280745764774	2.97621310686692	4.0912644225868	1.05417938258663	3.6944000466921
ENSCPOG00000009497	GLIS1	0.2216926196076	0.28873619623376	0.214274396601398	2.71541268721772	0.455377977991801	1.9437053493638
ENSCPOG00000009499	CCDC66	13.6845602584787	11.7245286511443	9.30745880203195	9.9732713740849	8.33439591488133	10.2519651576041
ENSCPOG00000009500	ZNF750	0	0	0	1.56291821824617	0	2.98407305636201
ENSCPOG00000009501	DRD1	0	0	0	0	0	0
ENSCPOG00000009502		151.582806226571	164.128011777434	177.218530712775	145.317680554961	116.754215212812	147.667289973459
ENSCPOG00000009503	DNAJC12	4.3142087561831	5.89984294303462	4.19590933010048	5.79927261381676	5.81555626060521	7.1419804891292
ENSCPOG00000009504	ZFC3H1	25.442057559363	20.0327313935754	17.5009606456899	14.9344142909941	11.3017040821398	15.1285628255333
ENSCPOG00000009505	SLC3A1	0.592576638749459	0.926138136407081	0.429560990569761	0.0820135976184647	0.25358530206154	0.136722541978232
ENSCPOG00000009506	SLC22A15	6.88538253043885	3.81817989366688	5.28282360614688	10.7280382756791	9.88750881601709	12.3241915962117
ENSCPOG00000009507	NECTIN3	41.6215057871661	34.2384328169956	36.3067279169241	26.9793364843644	34.9568955554832	32.8399742603118
ENSCPOG00000009509	PDCL	22.8210214834539	15.8240820657454	18.7021815232068	21.9535736141392	27.0365595691957	23.1528910381156
ENSCPOG00000009510	PREPL	34.5018015246815	29.7020978975764	22.9908027524716	17.3467219788065	24.0941615639204	18.4162317708222
ENSCPOG00000009511	MAB21L3	0.136079014506062	0	0.230169751955971	0.39550482589813	0	0.366297152963798
ENSCPOG00000009512		0	0	0	0	0	0
ENSCPOG00000009513	SLC26A9	0	0	0	0.14284900040867	0	0.079379838718326
ENSCPOG00000009514	PEX12	14.5469350957304	11.8325540919296	10.7934012560533	12.3381347636799	12.3438826478359	11.0921716136626
ENSCPOG00000009515	TERB2	0.0882451791037896	0	0	0.384718330646168	0	0
ENSCPOG00000009516	CEP131	7.66769035237726	10.1470688151983	8.5543200811074	5.53189756485233	3.51865588877302	5.94311145436523
ENSCPOG00000009517	DMP1	0	0	0	0	0	0
ENSCPOG00000009518	ANKRD34B	0	0	0	0	0	0
ENSCPOG00000009520	NETO1	1.34749707937708	1.63800266798985	1.09739888593868	0.0725261634466067	0	0.0806042064106016
ENSCPOG00000009522		12.4170373845244	9.88298564062102	10.0012846535253	10.4544439766161	9.56467121032591	10.9822208338455
ENSCPOG00000009523	Ctse	0.13327647187343	0.16200941720003	0.300572551753256	0.645599029307158	0.0798474543789841	0.430503930805732
ENSCPOG00000009524	THAP2	16.7299846466876	10.7665336656469	11.5007092037664	17.9417027933006	18.3310621302436	14.4493254810029
ENSCPOG00000009525		5.79520579188727	3.17006486491163	2.7773053320607	2.38614686006314	3.99276996996565	1.71594725985178
ENSCPOG00000009526	C18orf54	10.0442775288789	5.46703593176901	7.29018995578268	8.27862353721039	8.21812197444139	7.50583880390027
ENSCPOG00000009527	EFNA5	1.96204706730694	2.25951431861477	1.92134608548186	15.0067433940516	0.185602859381203	12.17509388
ENSCPOG00000009528	SLC38A10	103.399560681009	109.872484971645	94.0266495641085	94.9158752124071	101.470334098875	86.9545405413836
ENSCPOG00000009529	LRRC7	0	0.0919456043070668	0	0.0183199205069388	0.0906320456197395	0.0407208263554916
ENSCPOG00000009530	RUVBL1	40.9991746599615	37.1069069312512	44.4315112701219	46.4024302314908	48.8965848753383	47.0325544405571
ENSCPOG00000009531	SLC2A4	7.57524302188631	7.35745119955052	4.63588959234424	2.37871595288718	1.71045772371062	1.72145297299238
ENSCPOG00000009532		0	0	0	0	0	0
ENSCPOG00000009533	DMXL2	6.75326774729313	5.41060789926827	5.9190666922642	4.62941687638609	7.11108074030403	5.92726968588751
ENSCPOG00000009536	LRRC40	51.4163536091442	41.6217775782873	40.9516394061185	65.0809859283292	57.5769002914838	62.0860917657153
ENSCPOG00000009537		0.21691552405439	0	0	0	0	0
ENSCPOG00000009538	BCL2L2	34.5024933428396	37.0497909169029	36.9209773449291	52.6246835702952	47.1873632336492	49.5507050237133
ENSCPOG00000009540	CNNM4	6.53943221990271	6.14825738274605	7.64769286368022	10.0971688183693	6.19815864617163	9.65405064832787
ENSCPOG00000009541	ACTL8	0	0	0	0	0	0
ENSCPOG00000009542	CKB	168.169438439977	226.943173311934	214.389667251428	112.629144792179	111.348111230157	143.231775740179
ENSCPOG00000009543	YBX2	0	0	0	0	0	0
ENSCPOG00000009544	DGKD	5.11263019567861	5.44600887049429	5.82457923140256	6.2297677191857	6.15764780534734	6.07237806955519
ENSCPOG00000009545		0	0	0	0	0	0
ENSCPOG00000009546	TRMT61A	11.9161421162265	14.6478859275752	15.7393780268867	14.7873344561234	13.4760476108151	14.2719475543955
ENSCPOG00000009548		6.09555946841047	6.24241446875974	8.26235161215852	7.28069098857641	9.98024493754801	9.10307505301252
ENSCPOG00000009549	SYCP2	2.32967272833519	1.59866712005407	1.14401791552625	0.618858734029051	0.315165629606894	0.404581113467853
ENSCPOG00000009550		13.6384204907415	13.0294684520501	14.5342987521362	13.8830194427772	12.9123762355961	14.5192846162678
ENSCPOG00000009551	FKTN	7.31723641980575	5.01293844833347	5.00790542382645	6.39241496382911	5.47346471586309	6.21635795801355
ENSCPOG00000009552	PABPC4	151.111525306279	141.382015458011	164.982613915003	238.847418671928	271.070027820683	238.744171960735
ENSCPOG00000009554	SRSF11	142.325163864995	159.056576640242	150.061692670028	117.934075652451	107.037670634375	125.420145174819
ENSCPOG00000009555	NR0B1	0	0	0	0	0	0
ENSCPOG00000009557		0.0370495026771487	0.0675554535462536	0.0626670825936595	0	0	0
ENSCPOG00000009558	PLD3	54.5646362034464	67.1212274537726	56.1114165440767	61.1370446963296	54.5075150942633	59.8363930900471
ENSCPOG00000009559	ANKRD13C	19.7131908772939	18.7567261195387	19.7404932545293	20.6566810802968	22.7243701281052	19.4534136543106
ENSCPOG00000009560	MICU3	15.4843709453554	10.49176889629	9.96995532810319	17.6754124601995	22.5335288362381	17.2263813855227
ENSCPOG00000009561	OR2B11	0	0	0	0	0	0
ENSCPOG00000009563	NT5C1A	0	0	0	0	0.19119637021141	0
ENSCPOG00000009564	TNK1	0.785871610009974	0.902224857855989	0.836939088072418	1.09974455337274	0.470824644786536	1.03419909814373
ENSCPOG00000009566	ADSSL1	6.55759730939918	4.48388063671173	6.42156558346305	3.13474195341783	7.28883051328475	3.90196007211304
ENSCPOG00000009567		0	0	0	0	0	0
ENSCPOG00000009568	KCNJ6	0	0.118788784088148	0	0	0	0
ENSCPOG00000009569	TSPAN4	97.3133866300716	105.456606914721	92.4672469072332	75.6666373609419	96.650165134343	62.8412652078767
ENSCPOG00000009570	SNX13	20.008918249404	12.1747042797307	13.3064765114855	17.8050496423597	17.4268655255327	18.4713550924616
ENSCPOG00000009572		0	0	0	0	0	0
ENSCPOG00000009573	UCK2	21.7198096000621	23.05685747855	24.2821739343335	40.7516453944431	33.6901190269288	44.810071025129
ENSCPOG00000009574	CHID1	107.094527184343	114.578813830868	96.6929406681865	119.175466757389	120.8522396722	107.254758908969
ENSCPOG00000009576	ERAL1	33.7749356734341	32.974464667986	36.5111586140019	37.6169034409461	39.5139165103798	34.5764441321472
ENSCPOG00000009577	SMC1A	38.4034445029715	31.6441778580346	37.1449871553421	28.0070791206423	27.2083271852419	31.6597006139886
ENSCPOG00000009578		0	0	0	0	0	0
ENSCPOG00000009579	CCDC88C	0.253013746603456	0.230670551156006	0.197519105438094	0.296975553481451	0.244865526762726	0.330053013617766
ENSCPOG00000009580	ZWINT	6.92218331166098	6.8186709423631	9.01686858893314	9.94381258993172	8.00830698181666	8.48128030896315
ENSCPOG00000009581	NOS1	0	0	0	0	0	0
ENSCPOG00000009582	FBXW11	44.1157222227663	29.6828674138115	32.5820061329866	40.2332542153322	40.3920930940215	38.7362802461244
ENSCPOG00000009583	CCDC174	18.2398782726597	16.361551487868	21.3479545032175	17.9147455911937	19.9713487135172	16.3885934839909
ENSCPOG00000009584	DAP3	25.529330314754	24.6908427166298	24.6281634593288	30.2580967053644	25.2104363897028	29.7088968882796
ENSCPOG00000009586	BMPR2	37.3989823824956	34.4958432332035	33.7398588706797	32.3933589494027	34.1742403223948	34.9244025450006
ENSCPOG00000009587	Entpd6	25.3723076152652	31.583052710881	25.4871038463396	31.8264764845898	28.2111638513746	26.8416607460648
ENSCPOG00000009588	ADRM1	81.3672460265332	97.9547453337289	92.3153708752455	107.387961477728	98.4368419992711	97.9844884178841
ENSCPOG00000009589	IL17RD	0.720194526234361	0.570952542874519	0.68852930101286	1.31962524168068	1.29443026445961	0.809162226934572
ENSCPOG00000009590	ENKUR	0.604324961955926	0.550958095847489	0.638862865351361	0.21955391113386	0	0.366012096814274
ENSCPOG00000009591	RIBC1	0.776557576113175	0.471987435443394	1.05080164092688	0.601870455056268	1.30268460237226	1.25420145174819
ENSCPOG00000009593	LAMA5	68.0751259103622	83.9479821797536	85.1924323856106	36.3597767193796	8.42057224284662	30.8534237283435
ENSCPOG00000009594	HSD17B10	102.108429378277	89.173198681013	104.528693766276	121.572950337874	104.946374046334	124.343063775529
ENSCPOG00000009595	KLRD1	0	0	0	0	0	0
ENSCPOG00000009596	INPP5E	14.7029834736012	20.5719407719867	21.5195081025394	18.3578628461448	18.066874936366	19.6271865517466
ENSCPOG00000009597	FNIP2	5.29309601284894	3.854060257389	3.81552517149989	10.6604170547594	8.6515045560312	8.97907260744362
ENSCPOG00000009598	EVC2	20.4999298828759	19.0151259910912	19.3754133983708	25.3589814576491	28.2890047067341	25.4444317509638
ENSCPOG00000009599	TMEM69	48.5348485071006	42.3249602435001	46.7578175822009	60.4119291674169	59.9255145113959	57.2570227972542
ENSCPOG00000009600	IPP	17.3196274467413	9.75898678591892	10.6834499024505	16.9565921760462	20.0158700064899	16.4828701064346
ENSCPOG00000009601	ZNF410	46.4880761900826	35.2512536597006	41.6810671767425	50.1231495223234	54.1975848586707	48.5053901746912
ENSCPOG00000009602	B3GNT8	4.0099320680892	5.97414826978036	7.44428114639224	7.31966194160457	4.39462689717883	6.0024754617759
ENSCPOG00000009603	ARMC4	0.037191454794667	0	0	0.0270236375294367	0	0
ENSCPOG00000009604		0.60105075550554	0.438378423012154	0.406656981784435	0.262037253071536	0	0.291223247309726
ENSCPOG00000009605	GLRA2	0	0	0	0	0	0
ENSCPOG00000009607		0	0	0	0	0	0
ENSCPOG00000009608	ITGB5	250.271547412085	297.251336687322	216.269047298493	359.903251777548	384.639235937446	289.983382229898
ENSCPOG00000009609	GPR149	0	0	0	0	0	0
ENSCPOG00000009610	COQ6	8.77847694736115	9.9271270389414	9.06601959227069	9.13845425984609	10.9231317590511	11.860383293755
ENSCPOG00000009611	C21orf2	12.4527659117264	14.1032102223537	15.1759201130322	17.084968096714	20.0184884827453	19.737433204781
ENSCPOG00000009612	EVC	64.4127474838221	72.7627451562512	62.6266114202475	70.2612394240634	72.7091241864911	63.2795888874703
ENSCPOG00000009613	GJB5	15.7295421438425	19.8958207276578	15.819550251194	22.6525148458471	16.5552331506447	23.6879288788034
ENSCPOG00000009614	YARS	96.6917265125329	81.1985464160107	94.3861650925044	93.0768690451583	109.867694735318	101.390533289645
ENSCPOG00000009615	GJB4	0.799825218843264	2.65161480586235	1.22987083441781	2.2189746411815	1.30686657541531	2.9358648215059
ENSCPOG00000009616		0	0	0	0	0	0
ENSCPOG00000009617		0	0	0	0	0	0
ENSCPOG00000009618	CASP8	13.7347579592862	11.4569564204584	11.6498366570628	21.1887744485816	21.862630589664	22.312816283694
ENSCPOG00000009620	RNF180	5.7241099682606	5.47408108117054	5.82274105154752	3.08303486965161	2.15835077712768	1.68088854357759
ENSCPOG00000009621	ENTPD5	9.48635675365169	6.99935912787488	6.7914026509055	10.1309160403623	14.4331532649211	9.62029522647966
ENSCPOG00000009622	CMIP	37.6842004903649	45.5652082375616	43.5738346133544	40.5115767911943	31.7072007021317	43.0843134934164
ENSCPOG00000009623	SLC23A3	0.619940922107075	0.713930574619823	0.8830265890173	0.284497589049904	0.117288529625404	0.421580319915692
ENSCPOG00000009624		1.89128302259402	1.2674100577056	1.01164812433521	0.657747687145188	0.522964259904768	0.704900899192442
ENSCPOG00000009625	CRMP1	20.7138538315978	20.9199671168313	17.9722260275246	7.43303441356137	8.12654149952644	6.75479675614657
ENSCPOG00000009626		167.290328897096	216.160203147514	277.372507612733	216.097104873664	260.957620289313	243.835441816614
ENSCPOG00000009628	GPA1	0	0	0	0	0.317212159668979	0
ENSCPOG00000009629	UBR1	12.0508066241036	8.09648394615133	7.3965300796565	10.0794569005876	10.91048192493	9.02342387839057
ENSCPOG00000009630	TTLL7	14.3579980250752	11.4139013419166	10.1437306093194	10.4326474030207	12.1162885789965	11.6653460845244
ENSCPOG00000009631	NEDD1	15.5135558067587	12.4591849462256	13.6905802915395	19.2204193185741	19.6604454851894	22.2137643832911
ENSCPOG00000009632	OR2G2	0	0	0	0	0	0
ENSCPOG00000009633	ABHD2	67.834588266374	52.140729633091	71.1609052424463	34.7181891169996	33.9902158854493	37.9949263323783
ENSCPOG00000009634	PSKH2	0	0	0	0	0	0
ENSCPOG00000009635		0	0.0315499622622707	0	0.0502899778623248	0	0.027945665145939
ENSCPOG00000009636	DGKZ	27.7669326437208	36.3486031962431	39.7433024064186	42.833625296993	40.0225084286836	43.8701366169767
ENSCPOG00000009637		45.2872961437055	40.6698732287148	39.5680420283413	37.8329931896589	50.6081679001538	42.363881757152
ENSCPOG00000009638	TERF1	6.73909160879812	4.23161149018144	4.00089705239304	4.79939802522805	5.61501983781783	6.12684617234094
ENSCPOG00000009639	RLBP1	0	0	0	0	0	0
ENSCPOG00000009640	ATP6V0D2	0.499215584644649	0.809121317902813	0.187643150166715	0.403038251153559	0.598171501090324	0.089585817982127
ENSCPOG00000009641		8.04968219141971	5.00767157116709	8.16934202552525	15.8266240086776	12.4254324006813	13.9185770864904
ENSCPOG00000009643	PRKCH	1.77884436866138	1.62175777580849	2.49005128182955	2.31762912195547	0.551237560247152	2.32809906130575
ENSCPOG00000009644	SLC10A4	0.201180719200136	0	0.510428258224512	1.75415611900984	0.0903972475741484	0.974767967680405
ENSCPOG00000009645	RABL3	7.94578954461908	6.7213400616854	7.34341864047396	11.904083367408	11.7783417936281	10.716278226974
ENSCPOG00000009646	MEX3C	56.3968650039049	47.3261699577667	47.8023964624744	91.645501255808	101.062560848364	86.9543555100695
ENSCPOG00000009647	FRYL	24.5879829940697	18.7510441495418	15.6722199598979	16.3770239259432	15.4142158304576	18.2323344130882
ENSCPOG00000009649	GRAMD3	52.4983300233351	44.0540839805845	45.2018126409233	46.8371835631374	26.8738418888683	45.2309814506412
ENSCPOG00000009650	CXorf36	0	0	0	0	0	0
ENSCPOG00000009651	GTF2E1	17.0321366520553	16.6342794088317	12.9221845311267	17.6982306119405	21.2429346741857	15.9678425569667
ENSCPOG00000009653	HNRNPR	98.6240810513307	82.4821180075816	92.1275744218558	98.5138758007409	107.188684018945	107.129707336938
ENSCPOG00000009654	TIAM2	24.1448758984841	24.195245516238	23.6785161307514	27.3015224033882	44.0520703239849	24.8373129537047
ENSCPOG00000009656	GALC	10.3350677409182	7.80861565990366	7.62990162072973	6.97019093171303	7.33786363469732	4.19604162165688
ENSCPOG00000009657	PRELP	3.58863728355216	3.75444550920479	2.58720100987026	4.36014108066411	5.81555626060521	3.13550362937048
ENSCPOG00000009658	OPTC	0.0616315536598051	0	0	0	0	0
ENSCPOG00000009659	PCDH7	55.3890795782377	52.8542142944028	54.2111053660406	56.0636541668893	57.0888037653247	70.3169157120191
ENSCPOG00000009661	PDP2	3.7292312977165	3.13324992455682	5.19464088031121	5.10059707674881	3.94275000718444	4.60582454031975
ENSCPOG00000009662	SST	0	0	0	0	0	0
ENSCPOG00000009663		6.26516326988667	6.71699570523205	5.45776475553126	8.12775199002223	7.00766474615529	7.68676097505862
ENSCPOG00000009665	RTP2	0	0	0	0	0	0
ENSCPOG00000009666		0	0	0	0	0	0
ENSCPOG00000009667	TIGAR	20.5170041416715	22.7948477345135	15.0505443362448	20.3045785619534	20.8831338449035	23.7538153740084
ENSCPOG00000009669	F2RL1	0.159130650843379	0.386874947084579	0.269160256386095	14.1063387903406	0.286010963636465	14.8208231661742
ENSCPOG00000009671	LEO1	24.1719699373039	24.2063147678157	24.5909045131098	22.8774511093974	23.4909761207883	27.0858180389446
ENSCPOG00000009673		0	0	0	0	0	0
ENSCPOG00000009674	PLIN1	0	0	0	0.0545699759782769	0	0.0606480392528237
ENSCPOG00000009675	PDE7A	3.91684742337719	2.63940342189104	2.88048695430291	4.39276339524976	4.51470814967721	4.46946789274837
ENSCPOG00000009676	AARS2	3.97729793039705	4.91853032371228	5.02887448594801	4.92148128183399	4.60054146375799	4.22943187329213
ENSCPOG00000009677	SLC36A3	0	0	0	0	0	0
ENSCPOG00000009678	TFB1M	14.3320552649966	12.910244557751	13.135020511586	13.7744249365115	19.2939631234297	17.1530492665828
ENSCPOG00000009679	C11orf58	111.256806577438	92.1931501648312	101.399471532123	119.051298802028	131.329319951158	122.319097629113
ENSCPOG00000009680		32.1589683238002	19.9964142496577	25.0668330374428	41.1345146405975	37.8233124734903	39.7323360668891
ENSCPOG00000009681		2.5937651833683	1.14652818326031	2.92480213821591	2.5128700679191	2.2602971701158	2.28498240197002
ENSCPOG00000009682		0.254609041348973	0	0	0	0	0
ENSCPOG00000009683	PFN4	0.298675990813093	0	0	0	0	0
ENSCPOG00000009684		19.1747532910649	16.3548007660989	16.7222027047235	13.7297835454537	14.7598101398349	12.1042029223816
ENSCPOG00000009685	LY96	32.3970113784333	22.7881433675126	23.3967552863938	41.437370196767	41.6539217165497	36.254260714667
ENSCPOG00000009686	WDR93	0	0.0519047766250226	0	0.0827351248701813	0.0511632515595409	0.0919502530608242
ENSCPOG00000009688	ST3GAL2	22.9538029976026	26.0198201590202	23.107906455673	25.479825621408	34.4956926910913	32.4270033465217
ENSCPOG00000009689	NUDT9	72.4003918494305	51.0693411439216	66.9300408236571	73.9459670348726	73.4538093297607	74.3933185949783
ENSCPOG00000009690	LAPTM4A	942.512266236305	1096.29264351338	968.957794849169	1061.48409253048	985.338258204713	915.34423210799
ENSCPOG00000009691	TMEM70	42.7559910583642	39.393503853145	37.8206816288518	51.265838249878	43.9900442436448	43.9214516176449
ENSCPOG00000009692	TG	0.483945743784504	0.383660306989474	0.213538989531673	0.764433099189084	1.02108393882011	0.419124401325145
ENSCPOG00000009693	GABRA6	0	0	0	0	0	0
ENSCPOG00000009694		11.7596980612037	11.6728075431957	10.9458504263217	18.6062103041385	18.6347931791438	15.8460936108592
ENSCPOG00000009695	KYAT3	48.1482877667925	41.2727951015037	48.3845335217882	58.3602954380809	70.4042563230108	55.8424872045676
ENSCPOG00000009696	R3HCC1	9.38607814103659	8.99604151232371	9.90554232798689	10.9586433578119	14.0582661671876	13.474891630345
ENSCPOG00000009697	CHRNA6	0	0	0	0	0	0
ENSCPOG00000009698	FAIM2	0.551184399449042	1.22835846763618	1.13947338823275	0.177997965809603	0.770515340521321	0
ENSCPOG00000009699	PRKACB	24.4880372013079	17.1967013055596	17.8181031088174	15.4688828780517	19.6275023795671	16.4792094157474
ENSCPOG00000009701	LOXL2	1125.68491970275	1230.61647110471	1058.67423334893	1089.19020511429	1349.65640294176	901.095504563717
ENSCPOG00000009702	TNK2	44.4855473061395	55.4447228623142	54.3131817939371	37.7543921231061	41.1170030355132	40.6148569536112
ENSCPOG00000009703	NDNF	2.04716408465688	2.8617867351088	2.7701273486788	33.9147125926379	43.0494252542073	28.1589166011671
ENSCPOG00000009704	ABLIM2	0.0898793490872112	0.0546281753984764	0.0506752334553329	0.522456992236305	0.753868404151721	0.387099213502738
ENSCPOG00000009705	ENTPD4	60.2588508736616	54.1329745358175	51.2820200170244	58.7153452248147	55.6254179991769	53.9550949210576
ENSCPOG00000009706	SLCO1A2	0	0	0	0	0	0
ENSCPOG00000009707	ADAM28	0	0	0	0	0	0
ENSCPOG00000009709	TMEM86B	1.8489466097974	4.01349860071183	3.12738583610841	2.43102437203716	1.89895714631762	1.99079595515208
ENSCPOG00000009710		1.95920489385964	0	4.21766713676119	2270.7322973916	1.92073417781277	3075.95782650147
ENSCPOG00000009711	Iapp	0	0	0	0	0	0
ENSCPOG00000009712	AKAP8	33.5717030721762	33.2349231289227	34.6060947977173	34.2083848978083	29.1539676296086	38.2467546057919
ENSCPOG00000009713	TGS1	15.2896165953854	13.2123243372768	12.5260612273698	14.5037004464082	14.6617545161593	15.5303114036846
ENSCPOG00000009714	GEM	12.1337121267751	15.3077006090116	12.2031440564544	32.7877063776158	29.4707242936208	30.7194612337647
ENSCPOG00000009716		2.62659180155895	3.12344626396563	1.35213446443724	2.32339697723391	3.28407882951785	1.29108972974145
ENSCPOG00000009717	SRRM2	188.800165778751	201.319539057881	188.301580666334	115.444715665593	103.842459022748	126.185524416822
ENSCPOG00000009718	ACOT12	0	0.0623222846095661	0	0	0	0
ENSCPOG00000009721	DDR2	166.832871783818	162.438666450562	147.040109874281	183.415363010602	200.514401256501	159.778818122907
ENSCPOG00000009722		0	0	0	0	0	0
ENSCPOG00000009723	PLCE1	7.03966324432734	6.44878485165568	6.43901548994299	5.53213808213985	7.57033714967041	5.31672354545527
ENSCPOG00000009724	ZNF358	33.3346551784419	46.0374387821896	56.9030326206817	49.5333302340156	60.833375857846	47.0601071965938
ENSCPOG00000009725	NFKBIZ	25.6658859902143	24.9993345043928	22.8656960178113	35.1064533172548	24.5929031698388	43.6667595842342
ENSCPOG00000009726	MCOLN1	20.7014257855719	24.0318209931138	21.6051602656323	25.9477854887656	29.5953962581584	21.2864033476976
ENSCPOG00000009727	NTRK3	0	0	0	0.0342386863844164	0	0
ENSCPOG00000009728	SUN5	0.564358703570861	1.02904237378576	0.66820598533039	0.492081585710109	0.50717060412199	0.273445083956464
ENSCPOG00000009729	FAM184A	21.4365849149752	18.2826833853336	16.3749142620948	8.11459916169542	8.6068161220975	8.12494707166248
ENSCPOG00000009731	TXNL1	130.341172473383	96.0657185415321	98.852352643613	114.699127129656	114.546404691166	117.635446508311
ENSCPOG00000009732		0	0	0	0	0	0
